UNITID,BallID,Copl,Height,Warpage,Width
78BN821200957,CC32,-30.57,302.07,-28.33,500.2
78BN821200957,CC34,-37.43,299.45,-37.85,499.01
78BN821200957,CC35,-40.56,300.14,-41.08,498.3
78BN821200957,CC36,-45.82,300.78,-44.69,498.57
78BN821200957,CC37,-45.58,299.36,-46.79,493.1
78BN821200957,CD3,-38.57,295.89,-37.81,503.19
78BN821200957,CD4,-36.41,298.03,-33.81,506.93
78BN821200957,CD11,-15.57,292.29,-16.81,490.54
78BN821200957,CD12,-6.73,292.99,-11.02,488.88
78BN821200957,CD14,-2.4,292.26,-4.11,489.92
78BN821200957,CD15,0.83,294.82,0.44,488.43
78BN821200957,CD16,2.61,295.39,3.38,490.07
78BN821200957,CD18,3.75,299.09,6,493.51
78BN821200957,CD19,4.78,297.72,5.87,494.61
78BN821200957,CD20,4.47,294.69,4.36,481.59
78BN821200957,CD22,0.98,295.9,1.99,483.21
78BN821200957,CD23,-6.37,298.74,-2.31,479.52
78BN821200957,CD24,-9.13,296.25,-8.07,478.5
78BN821200957,CD25,-13.07,296.13,-14.43,501.25
78BN821200957,CE1,-51.5,295.76,-47.78,487.53
78BN821200957,CE2,-48.59,294.12,-46.15,495.98
78BN821200957,CE3,-46.23,297.63,-41.95,501.05
78BN821200957,CE4,-38.47,296.15,-37.58,501.79
78BN821200957,CE5,-40.04,300.97,-34.63,498.52
78BN821200957,CE6,-34.98,297.85,-32.62,500.72
78BN821200957,CE7,-26.14,293.15,-29.05,499.67
78BN821200957,CE8,-27.59,294.4,-27.3,503.34
78BN821200957,CE9,-23.49,293.56,-24.06,504.37
78BN821200957,CE27,-22.84,301.33,-19.58,498.48
78BN821200957,CE28,-24.59,300.19,-23.05,501.13
78BN821200957,CE29,-29.98,301.63,-26.82,502.01
78BN821200957,CE30,-31.53,300.78,-31.01,500.12
78BN821200957,CE31,-37.91,299.74,-34.08,499.63
78BN821200957,CE32,-41.87,299.62,-38.52,498.47
78BN821200957,CE33,-39.45,295.87,-42.17,494.56
78BN821200957,CE35,-46.98,298.26,-48.76,492.56
78BN821200957,CE36,-47.35,294.97,-51.79,493.01
78BN821200957,CF2,-52.48,293.88,-53.53,483.54
78BN821200957,CF3,-48.5,293.42,-50.28,496.94
78BN821200957,CF4,-41.71,294.58,-44.4,496.42
78BN821200957,CF11,-26.43,293.09,-27.66,502.14
78BN821200957,CF12,-20.94,296.56,-22.74,501.37
78BN821200957,CF14,-12.14,290.42,-16.82,503.6
78BN821200957,CF15,-9.85,296.74,-10.93,497.16
78BN821200957,CF17,-8.45,297.09,-7.24,500.8
78BN821200957,CF19,-6.72,294.89,-7.31,504.4
78BN821200957,CF20,-13.77,300.12,-8.73,505.8
78BN821200957,CF22,-18.65,302.28,-11.74,498.41
78BN821200957,CF23,-16.09,294.76,-16.85,494.87
78BN821200957,CF25,-25,297.39,-23.57,496.14
78BN821200957,CF27,-31.67,299.94,-31.33,493.92
78BN821200957,CF28,-32.92,298.17,-34.63,497.45
78BN821200957,CF29,-38.06,296.68,-38.19,499.22
78BN821200957,CF30,-40.98,297.08,-41.18,497.4
78BN821200957,CF31,-43.66,297.92,-45.43,495.73
78BN821200957,CF32,-50.62,300.8,-48.68,495.56
78BN821200957,CF34,-49.86,295.83,-51.64,492.24
78BN821200957,CF35,-55.98,300.6,-53.9,492.98
78BN821200957,CF36,-57.95,296.72,-57.93,493.47
78BN821200957,CF37,-59.54,299.36,-60.43,489.49
78BN821200957,CG1,-67.02,298.52,-61.3,483.11
78BN821200957,CG2,-62.02,298.12,-59.43,495.88
78BN821200957,CG3,-61.34,301.49,-55.65,501.11
78BN821200957,CG4,-54.5,294.83,-52.43,495.39
78BN821200957,CG5,-45.99,293.19,-46.03,496.72
78BN821200957,CG6,-42.76,295.96,-42.74,500.45
78BN821200957,CG7,-39.94,293.51,-40.5,496.3
78BN821200957,CG8,-37.16,297.43,-37.32,499.89
78BN821200957,CG9,-32.45,294.36,-34.98,500.84
78BN821200957,CG11,-31.53,293.24,-34.41,501.09
78BN821200957,CG12,-29.39,297.97,-30.82,497.1
78BN821200957,CG14,-26.09,296.06,-25.34,497.94
78BN821200957,CG15,-19.19,293.89,-19.89,493.39
78BN821200957,CG17,-18.92,296.95,-17.43,496.9
78BN821200957,CG19,-19.97,299,-16.92,502.26
78BN821200957,CG20,-21.42,298.94,-18.4,500.71
78BN821200957,CG22,-22.71,297.3,-21.38,490.54
78BN821200957,CG23,-26.55,298.19,-25.91,491.92
78BN821200957,CG25,-32.44,296.4,-31.42,492.76
78BN821200957,CG33,-53.92,294.28,-56.93,488.53
78BN821200957,CG34,-61.86,302.33,-59.99,497.45
78BN821200957,CG35,-61.99,298.4,-63.06,499.69
78BN821200957,CG36,-65.82,298.19,-65.4,501.6
78BN821200957,CH3,-61.46,293.65,-64.65,501.28
78BN821200957,CH4,-63.03,295.89,-60.91,505.39
78BN821200957,CH5,-58.72,297.19,-56.51,499.82
78BN821200957,CH6,-56.71,297.55,-53.7,497.96
78BN821200957,CH7,-52.85,296.95,-50.14,497.47
78BN821200957,CH8,-49.75,296.52,-48.05,496.57
78BN821200957,CH9,-45.99,298.4,-45.48,498.29
78BN821200957,CH11,-46.02,304.87,-41.52,497.99
78BN821200957,CH12,-38.49,297.3,-37.42,493.43
78BN821200957,CH14,-34.58,296.14,-33.46,495.31
78BN821200957,CH15,-31.33,297.03,-28.81,487.62
78BN821200957,CH17,-25.91,297.58,-26.59,490.42
78BN821200957,CH19,-26.45,298.85,-26.04,496.73
78BN821200957,CH20,-30.66,301.13,-27.19,496.67
78BN821200957,CH22,-30.78,295.44,-30.01,486.31
78BN821200957,CH23,-30.9,296.8,-34.29,486.42
78BN821200957,CH25,-38.22,295.86,-39.17,488.09
78BN821200957,CH27,-41.5,294.83,-41.98,488.19
78BN821200957,CH28,-46.59,300.42,-44.77,489.76
78BN821200957,CH29,-51.03,299.36,-48.42,494.05
78BN821200957,CH30,-52.76,298.52,-52.62,493.19
78BN821200957,CH31,-51.41,296.42,-55.62,493.11
78BN821200957,CH32,-60.08,297.82,-58.75,491.95
78BN821200957,CH34,-66.73,298.88,-65.63,497.55
78BN821200957,CH35,-68.06,297.81,-68.26,500.08
78BN821200957,CH36,-73.6,299.24,-71.4,501.04
78BN821200957,CH37,-72.38,300.95,-73.59,498.9
78BN821200957,CJ1,-79.45,298.13,-74.84,490.46
78BN821200957,CJ2,-71.58,292.8,-72.97,499.24
78BN821200957,CJ3,-69.57,292.7,-69.99,506.07
78BN821200957,CJ4,-64.74,294.44,-65.09,504.09
78BN821200957,CJ11,-49.39,294.83,-49,496.19
78BN821200957,CJ12,-44.78,295.17,-46.51,501.88
78BN821200957,CJ14,-38.56,291.09,-41.95,502.88
78BN821200957,CJ15,-38.92,296,-37.74,485.87
78BN821200957,CJ17,-33.73,295.25,-36.83,489.86
78BN821200957,CJ19,-37.39,296.36,-36.52,492.31
78BN821200957,CJ20,-37.72,297.15,-37.42,491.5
78BN821200957,CJ22,-39.64,295.49,-39.88,499.88
78BN821200957,CJ23,-39.33,293.29,-43.45,481.99
78BN821200957,CJ25,-48.44,298.79,-47.21,488.18
78BN821200957,CJ27,-54.15,297.23,-52.73,485.17
78BN821200957,CJ28,-51.71,298.98,-55.37,485.27
78BN821200957,CJ29,-61.68,299.82,-59.5,499.52
78BN821200957,CJ30,-62.85,297.67,-62.59,500.47
78BN821200957,CJ31,-68.32,299.55,-66.35,501.09
78BN821200957,CJ32,-70.01,301.43,-70.05,500.28
78BN821200957,CJ33,-66.26,295.77,-69.44,497.95
78BN821200957,CJ35,-72.86,295.66,-76.65,503.87
78BN821200957,CJ36,-75.17,294.84,-79.48,502.77
78BN821200957,CK1,-85.58,298.84,-82.52,487.11
78BN821200957,CK2,-80.93,294.73,-78.61,497.87
78BN821200957,CK3,-84.37,297.81,-80.74,502.74
78BN821200957,CK4,-69.23,294.33,-71.94,501.46
78BN821200957,CK5,-65.89,297.01,-68.4,502.96
78BN821200957,CK6,-66.18,297.16,-64.74,504.02
78BN821200957,CK7,-56.87,290.86,-62,502.78
78BN821200957,CK8,-60.25,297.48,-59.13,504.73
78BN821200957,CK9,-57.29,296.16,-57.28,504.71
78BN821200957,CK11,-58.39,294.91,-59.06,505.16
78BN821200957,CK12,-51.63,295.06,-54.35,499.28
78BN821200957,CK14,-50.94,296.92,-50.23,494.88
78BN821200957,CK15,-47.69,296.77,-47.89,498.71
78BN821200957,CK17,-45.61,296.29,-45.62,495.65
78BN821200957,CK19,-47.89,299.6,-45.52,496.8
78BN821200957,CK20,-49.34,300.1,-46.66,496.89
78BN821200957,CK22,-51.35,297.76,-48.68,493.75
78BN821200957,CK23,-52.76,297.09,-51.46,484.39
78BN821200957,CK25,-57.93,299.64,-55.14,491.81
78BN821200957,CK33,-80.45,299.95,-77.87,492.25
78BN821200957,CK34,-80.5,300.71,-78.42,494.02
78BN821200957,CK36,-85.32,299.2,-85.55,496.49
78BN821200957,CK37,-81.9,295.96,-88.11,497.41
78BN821200957,CL2,-87.58,291.89,-89.02,495.95
78BN821200957,CL35,-88.69,300.63,-87.08,496.65
78BN821200957,CL36,-91.61,300.54,-92.48,494.81
78BN821200957,CM1,-92.39,292.65,-95.7,486.06
78BN821200957,CM3,-90.92,298.5,-88.99,499.66
78BN821200957,CM4,-82.49,292.42,-84.5,499.65
78BN821200957,CM5,-77.14,294.21,-81.04,501.64
78BN821200957,CM6,-78.28,294.47,-78.36,506.07
78BN821200957,CM7,-80.04,294.25,-80.34,502.63
78BN821200957,CM8,-74,297.64,-72.99,501.89
78BN821200957,CM9,-67.23,295.13,-69.63,502.26
78BN821200957,CM10,-68.41,296.43,-67.58,506.02
78BN821200957,CM11,-71.16,299.59,-69.16,508.28
78BN821200957,CM12,-67.44,300.13,-62.86,505.91
78BN821200957,CM13,-60.08,293.36,-61.6,507.5
78BN821200957,CM14,-63.43,300.4,-58.67,512.41
78BN821200957,CM15,-62.38,296.21,-62.77,502.68
78BN821200957,CM16,-58.63,297.94,-56.37,500.45
78BN821200957,CM17,-52.07,295.24,-55.09,500.77
78BN821200957,CM18,-54.46,296,-54.79,504.49
78BN821200957,CM19,-58.86,299.08,-60.23,505.9
78BN821200957,CM20,-56.67,300.64,-55.72,503.84
78BN821200957,CM21,-55.97,295.77,-56.9,506.34
78BN821200957,CM22,-60.49,299.31,-58.14,506.06
78BN821200957,CM23,-63.65,296.94,-63.07,498.93
78BN821200957,CM24,-59.53,296.34,-60.96,495.46
78BN821200957,CM25,-60.53,295.79,-63.21,497.15
78BN821200957,CM26,-66.47,299.71,-65.41,497.82
78BN821200957,CM27,-73.73,299.95,-72.49,498.01
78BN821200957,CM28,-69.57,298.07,-70.34,498.3
78BN821200957,CM29,-71.24,296.43,-73.74,492.93
78BN821200957,CM30,-78.15,300.67,-77.01,498.87
78BN821200957,CM31,-80.93,295.3,-85.83,497.5
78BN821200957,CM32,-82.28,298.36,-83.32,496.95
78BN821200957,CM33,-80.98,296.5,-86.44,495.84
78BN821200957,CM34,-88.23,301.16,-88.34,497.07
78BN821200957,CM35,-95.41,299.38,-95.65,497.4
78BN821200957,CM37,-97.27,296.79,-99.94,491.22
78BN821200957,CN1,-101.01,293.2,-103.93,485.72
78BN821200957,CN2,-96.29,292.27,-98.49,491.37
78BN821200957,CN3,-98.25,300.07,-94.29,498.28
78BN821200957,CN4,-95.03,297.61,-91.41,502.03
78BN821200957,CN5,-92.47,292.23,-94.49,501.28
78BN821200957,CN6,-89.21,298.22,-87.09,504.89
78BN821200957,CN7,-90.5,296.71,-87.92,498.69
78BN821200957,CN8,-82.25,296.19,-80.86,500.35
78BN821200957,CN9,-79.1,292.53,-81.32,497.88
78BN821200957,CN10,-78.33,298.18,-76.58,506.24
78BN821200957,CN11,-83.33,298.78,-78.44,508.66
78BN821200957,CN12,-76.31,299.19,-71.62,507.7
78BN821200957,CN13,-69.59,294.46,-72.38,504.88
78BN821200957,CN14,-68.16,296.4,-68.54,511.33
78BN821200957,CN15,-72.06,295.36,-71.55,509.96
78BN821200957,CN16,-65.87,299.42,-65.8,498.33
78BN821200957,CN17,-66.95,294.65,-67.49,501.45
78BN821200957,CN18,-66.16,296.81,-64.94,501.95
78BN821200957,CN19,-70.59,298.51,-69.41,507.18
78BN821200957,CN20,-68.85,298.18,-65.01,508.82
78BN821200957,CN21,-66.25,295.33,-68.69,505.57
78BN821200957,CN22,-68.11,297.77,-66.98,502.54
78BN821200957,CN23,-75.2,299.09,-72.67,500.85
78BN821200957,CN24,-70.29,300.99,-69.58,497.29
78BN821200957,CN25,-70.86,295.7,-74.4,493.96
78BN821200957,CN26,-73.91,296.41,-73.78,495.4
78BN821200957,CN27,-82.81,299.37,-80.77,499.89
78BN821200957,CN28,-81.35,300.61,-79.22,500.24
78BN821200957,CN29,-82.69,295.4,-83.92,491.98
78BN821200957,CN30,-81.76,298.2,-84.58,498.82
78BN821200957,CN31,-94.22,297.52,-94.03,499.5
78BN821200957,CN32,-92.17,299.83,-90.77,500.22
78BN821200957,CN33,-89.78,298.71,-95.8,500.13
78BN821200957,CN34,-96.89,297,-95.92,500.07
78BN821200957,CN35,-97.45,297.98,-99.37,498.04
78BN821200957,CN36,-101.95,297.64,-102.46,497.08
78BN821200957,CN37,-100.21,297.78,-105.58,494.63
78BN821200957,CP1,-111.32,298.36,-110.29,490.54
78BN821200957,CP2,-109.35,296.54,-105.76,496.09
78BN821200957,CP3,-107.28,298.57,-103.29,498.95
78BN821200957,CP4,-103.79,297.59,-100.28,503.34
78BN821200957,CP5,-104.26,298.6,-102.05,502.53
78BN821200957,CP6,-95.62,298.91,-95.08,504.61
78BN821200957,CP7,-97.29,296,-95.95,497.62
78BN821200957,CP8,-90.47,299.37,-89.59,502.74
78BN821200957,CP9,-90.38,298.29,-90.11,497.26
78BN821200957,CP10,-89.17,299.77,-85.48,505.79
78BN821200957,CP11,-84.83,296.02,-87.56,501.33
78BN821200957,CP12,-82.2,295.95,-81.26,505.26
78BN821200957,CP13,-80.65,293.42,-83.05,505.01
78BN821200957,CP14,-77.64,299.03,-77.83,511.49
78BN821200957,CP15,-85.04,299.83,-80.61,500.38
78BN821200957,CP16,-76.35,300.26,-75.18,505.24
78BN821200957,CP17,-75.73,297.38,-77.38,500.53
78BN821200957,CP18,-74.57,298.99,-73.63,506.14
78BN821200957,CP19,-80.64,298.44,-78.25,502.01
78BN821200957,CP20,-77.37,298.13,-74.26,508.25
78BN821200957,CP21,-78.24,296.5,-78.25,504.49
78BN821200957,CP22,-78.82,300.02,-75.66,504.95
78BN821200957,CP23,-81.28,298.84,-81.12,499.03
78BN821200957,CP24,-79.84,297.61,-78.27,497.3
78BN821200957,CP25,-83,297.68,-82.97,495.48
78BN821200957,CP26,-81.91,296.39,-82.22,501.03
78BN821200957,CP27,-88.19,296.02,-88.6,498.22
78BN821200957,CP28,-89.19,298,-87.7,501.4
78BN821200957,CP29,-91.46,299.17,-92.55,498.13
78BN821200957,CP30,-96.52,299.66,-92.98,499.34
78BN821200957,CP31,-102.72,298.96,-101.38,496.98
78BN821200957,CP32,-101.52,299.37,-98.5,500.97
78BN821200957,CP33,-102.78,299.09,-103.7,500.18
78BN821200957,CP34,-101.8,298.45,-102.65,498.23
78BN821200957,CP35,-106.67,298.09,-106.33,496.36
78BN821200957,CP36,-112.07,302.36,-108.8,499.45
78BN821200957,CP37,-109.96,299.96,-111.96,494.7
78BN821200957,CR2,-119.55,299.24,-114.38,494.5
78BN821200957,CR3,-113.68,297.56,-110.6,500.98
78BN821200957,CR4,-107.66,298.5,-107.53,499.68
78BN821200957,CR6,-103.2,296.21,-102.64,492.8
78BN821200957,CR8,-99.84,298.91,-97.48,493.92
78BN821200957,CR10,-98.76,299.31,-93.29,498.44
78BN821200957,CR12,-94.07,305.94,-90.02,498.46
78BN821200957,CR14,-92.71,303.27,-86.15,502.79
78BN821200957,CR16,-88.9,300.2,-83.62,498.6
78BN821200957,CR18,-86.91,303.78,-82.47,496.12
78BN821200957,CR20,-85.44,298.81,-82.94,501.09
78BN821200957,CR22,-85.66,298.12,-84.51,498.35
78BN821200957,CR24,-86.39,297.38,-86.55,498.35
78BN821200957,CR26,-94.21,299.1,-90.47,498.46
78BN821200957,CR28,-95.13,300.84,-95.16,498.04
78BN821200957,CR30,-102.14,303.87,-99.83,497.74
78BN821200957,CR32,-108.45,300.79,-104.94,497.44
78BN821200957,CR34,-109.44,296.29,-110.96,491.59
78BN821200957,CR35,-117.05,300.5,-114.01,495.94
78BN821200957,CR36,-113.44,298.02,-116.27,494.42
78BN821200957,D1,-79.16,296.29,-79.43,486.38
78BN821200957,D2,-84.92,299.86,-76.95,490.87
78BN821200957,D4,-73.41,293.54,-71.88,494.21
78BN821200957,D5,-70.14,294.27,-67.04,495.1
78BN821200957,D6,-67.58,293.77,-65.22,495.41
78BN821200957,D7,-65.73,292.95,-66.52,495.22
78BN821200957,D8,-64.1,292.89,-61.14,485.22
78BN821200957,D9,-62.22,294.6,-61.4,492.51
78BN821200957,D11,-56.92,292.1,-57.89,494.03
78BN821200957,D12,-53.76,290.86,-56.67,493.98
78BN821200957,D14,-53.98,293.84,-55.15,490.38
78BN821200957,D15,-48.69,291.86,-53.81,482.86
78BN821200957,D17,-52.99,293.4,-53.83,482.1
78BN821200957,D18,-54.74,293.07,-53.81,479.92
78BN821200957,D20,-54.22,292.73,-53.71,481.37
78BN821200957,D21,-55.48,292.9,-55.93,482.36
78BN821200957,D22,-56.14,296.28,-54.06,486.54
78BN821200957,D23,-57.83,294.24,-58.85,492.79
78BN821200957,D24,-60.28,297.41,-56,488.99
78BN821200957,D25,-56.62,293.42,-58.79,487.74
78BN821200957,D26,-59.48,296.51,-57.89,485.01
78BN821200957,D27,-65.96,297.43,-63.33,496.29
78BN821200957,D28,-69.26,301.36,-61.58,494.4
78BN821200957,D30,-68.8,296.85,-66.2,490.18
78BN821200957,D31,-77.12,297.73,-73.08,490.58
78BN821200957,D32,-76.48,301.07,-72.17,494.51
78BN821200957,D34,-83.72,300.82,-78.45,493.05
78BN821200957,D35,-88.83,296.99,-86.8,492.12
78BN821200957,D37,-91.77,298.24,-91.08,487.33
78BN821200957,E1,-75.44,294.41,-74.2,483.72
78BN821200957,E3,-75.8,298.59,-69.55,496.61
78BN821200957,E4,-69.13,296.83,-65.14,494.89
78BN821200957,E9,-54.35,293.35,-53.82,494.51
78BN821200957,E23,-51.42,296.63,-50.17,478.82
78BN821200957,E27,-56.65,294.24,-55.82,481.26
78BN821200957,E29,-61.27,295.73,-60.24,480.68
78BN821200957,E31,-62.55,295.39,-64.5,483.86
78BN821200957,E33,-73.12,296.37,-71.19,485.69
78BN821200957,E35,-78.92,296.9,-77.42,484.1
78BN821200957,E36,-85.42,298.49,-83.03,491.39
78BN821200957,F2,-70.59,293.73,-67.11,489.51
78BN821200957,F3,-68.78,294.57,-64.82,491.64
78BN821200957,F4,-65.85,295.48,-61.5,497.68
78BN821200957,F5,-55.77,294.66,-56.04,494.82
78BN821200957,F6,-56.98,294.05,-54.59,491.87
78BN821200957,F7,-53.13,291.89,-52.24,491.07
78BN821200957,F8,-49.77,290.41,-51.53,489.08
78BN821200957,F11,-50.53,291.79,-51.55,489.66
78BN821200957,F12,-51.24,294.47,-49.52,486.46
78BN821200957,F14,-46.97,290.88,-48.61,482.94
78BN821200957,F15,-49.04,293.69,-47.91,479.96
78BN821200957,F17,-44.49,290.81,-46.13,479.11
78BN821200957,F18,-47.93,295.62,-46.48,480.6
78BN821200957,F20,-44.64,291.89,-46.91,477.77
78BN821200957,F21,-45.55,296.24,-46.28,480.57
78BN821200957,F22,-51.47,298.03,-46.87,486.56
78BN821200957,F24,-48.31,293.64,-48.21,477.06
78BN821200957,F25,-53.2,300.42,-49.26,485.32
78BN821200957,F33,-68.37,296.9,-66.46,488.78
78BN821200957,F34,-71.67,296.85,-69.23,493.86
78BN821200957,F36,-79.88,299.26,-76.21,489.59
78BN821200957,F37,-77.94,299.56,-78.5,491.75
78BN821200957,G1,-65.72,296.29,-60.97,484.53
78BN821200957,G2,-63.28,296.29,-60.79,492.92
78BN821200957,G3,-61.37,295.87,-57.77,498.23
78BN821200957,G4,-59.01,295.7,-54.8,498.49
78BN821200957,G9,-41.79,292.77,-45.74,484.37
78BN821200957,G11,-44.79,292.07,-45.78,482.72
78BN821200957,G12,-42.79,289.63,-44.71,481.04
78BN821200957,G14,-44.31,292.1,-43.23,477.54
78BN821200957,G15,-39.45,290.23,-42.15,479.8
78BN821200957,G17,-36.95,290.28,-41.54,479.89
78BN821200957,G18,-39.58,290.01,-40.22,480.98
78BN821200957,G20,-36.71,293.37,-40.89,482.53
78BN821200957,G21,-43.68,293.59,-41.13,484.25
78BN821200957,G22,-43.14,293.78,-41.88,484.95
78BN821200957,G24,-43.74,295.21,-43.14,485.36
78BN821200957,G25,-46.52,295.92,-44.63,484.18
78BN821200957,G27,-46.4,294.6,-47.16,475.81
78BN821200957,G28,-50.35,294.56,-49.45,483.05
78BN821200957,G29,-54.99,297.47,-51.53,486.46
78BN821200957,G30,-57.09,297.45,-53.72,483.01
78BN821200957,G31,-58.51,297.17,-56.36,493.95
78BN821200957,G32,-57.93,294.19,-59.15,482.88
78BN821200957,G33,-62.65,298.17,-58.98,481.74
78BN821200957,G35,-68.44,296.96,-67.66,486.61
78BN821200957,G36,-69.51,296.16,-70.65,488.55
78BN821200957,H3,-59.5,298.05,-53.04,498.34
78BN821200957,H4,-49.59,293.63,-51.34,500.43
78BN821200957,H5,-47.03,292.32,-47.9,486.71
78BN821200957,H6,-43.9,289.97,-45.71,482.63
78BN821200957,H7,-40.49,289.98,-44.54,483.37
78BN821200957,H8,-44.19,296.52,-42.87,480.51
78BN821200957,H9,-36.66,293.21,-37.71,485.28
78BN821200957,H11,-36.45,288.31,-40.1,482.99
78BN821200957,H12,-35.9,292.7,-38.16,483.08
78BN821200957,H14,-34.9,290.62,-37.05,479.18
78BN821200957,H15,-32.77,292.31,-35.77,478.9
78BN821200957,H17,-33.65,293.11,-34.54,489.76
78BN821200957,H18,-31.98,293.37,-34.84,485.12
78BN821200957,H20,-31.62,292.22,-34.4,483.61
78BN821200957,H21,-34.34,295.17,-34.42,484.62
78BN821200957,H22,-36.23,295.59,-35.03,486.35
78BN821200957,H24,-31.86,293.14,-36.22,487.37
78BN821200957,H25,-40.76,297.49,-38,488.35
78BN821200957,H27,-34.4,291.69,-38.25,482.95
78BN821200957,H28,-37.82,295.54,-39.69,489.23
78BN821200957,H29,-41.22,296.98,-42.2,486.58
78BN821200957,H30,-44.78,294.93,-44.22,489.88
78BN821200957,H31,-49.31,296.67,-47.06,488.37
78BN821200957,H32,-50.3,297.2,-49.72,486.42
78BN821200957,H34,-55.6,295.43,-55.95,488.6
78BN821200957,H35,-58.88,294.54,-58.87,485.62
78BN821200957,H36,-64.51,303.22,-62.1,487.59
78BN821200957,H37,-70.95,301.36,-65.37,485.32
78BN821200957,J1,-54.27,296.48,-49.73,488.38
78BN821200957,J2,-50.4,294.29,-48.74,487.82
78BN821200957,J3,-47.36,296.09,-46.07,489.51
78BN821200957,J4,-46.48,294.18,-43.32,484.17
78BN821200957,J5,-40.38,294.11,-39.1,484.95
78BN821200957,J6,-37.58,291.97,-37.67,486.36
78BN821200957,J7,-30.85,289.1,-36.48,483.51
78BN821200957,J8,-32.29,291.42,-34.17,485.12
78BN821200957,J11,-31.22,293.49,-34.12,484.51
78BN821200957,J12,-32.41,294.42,-31.87,490.94
78BN821200957,J14,-25.48,287.64,-30.84,485.05
78BN821200957,J15,-27.07,290.84,-30.17,485.48
78BN821200957,J17,-25.03,294.39,-28.61,486.76
78BN821200957,J18,-30.06,293.75,-28.52,489.25
78BN821200957,J20,-27.3,293.87,-28.62,486.84
78BN821200957,J21,-29.51,292.66,-28.83,486.87
78BN821200957,J22,-30.39,298.05,-28.78,493.25
78BN821200957,J24,-27.02,295.92,-29.71,481.33
78BN821200957,J25,-32.99,295.89,-31.25,491.76
78BN821200957,J33,-41.29,295.54,-47.1,484.32
78BN821200957,J34,-52.29,296.48,-50.21,490.72
78BN821200957,J35,-53.04,294.09,-53.88,490.63
78BN821200957,J36,-56.37,294.49,-57.19,481.91
78BN821200957,K2,-45.03,292.99,-43.45,479.31
78BN821200957,K3,-42.95,293.01,-41.08,485.07
78BN821200957,K4,-36.62,291.79,-37.32,486.81
78BN821200957,K9,-30.48,292.1,-29.97,489.53
78BN821200957,K11,-23.52,291.65,-26.95,484.41
78BN821200957,K12,-29.13,294.61,-26.45,490.55
78BN821200957,K14,-25.36,294.96,-25.01,483.54
78BN821200957,K15,-24.24,295.3,-23.74,483.91
78BN821200957,K17,-23.91,293.04,-23.05,480.15
78BN821200957,K18,-20.95,295.77,-22.39,485.65
78BN821200957,K20,-22.17,296.32,-21.87,486.79
78BN821200957,K21,-18.93,289.76,-22.28,475.31
78BN821200957,K22,-19.03,293.18,-23.24,475.79
78BN821200957,K24,-21.7,290.57,-23.84,483.15
78BN821200957,K25,-25.02,295.08,-25.42,485.96
78BN821200957,K27,-25.56,295.5,-29.4,485.73
78BN821200957,K28,-25.67,295.31,-30.99,488.34
78BN821200957,K29,-30.48,293.69,-32.85,488.6
78BN821200957,K30,-33.08,294.27,-34.98,488.98
78BN821200957,K31,-37.99,296.2,-37.67,487.98
78BN821200957,K32,-41.25,295.35,-40.4,488.44
78BN821200957,K34,-41.22,294.47,-42.01,494.01
78BN821200957,K35,-43.61,297.97,-44.05,489.91
78BN821200957,K36,-46.92,296.22,-49.31,487.37
78BN821200957,K37,-54.82,300.11,-51.99,483.92
78BN821200957,L1,-42.28,295.36,-37.33,478.92
78BN821200957,L2,-39.2,293.28,-36.51,484.46
78BN821200957,L3,-36.3,293.38,-34.55,491.6
78BN821200957,L4,-31.56,295.98,-31.62,494.27
78BN821200957,L5,-33.45,295.96,-30.65,490.02
78BN821200957,L6,-31.46,293.92,-28.83,490.84
78BN821200957,L7,-24.16,290.87,-27.91,488.66
78BN821200957,L8,-28.52,294.66,-26.92,489.31
78BN821200957,L10,-22.54,290.89,-24.04,488.57
78BN821200957,L25,-19.33,294.91,-19.26,477.14
78BN821200957,L27,-17.1,290.11,-20.85,477.27
78BN821200957,L28,-22.53,294.19,-22.65,481.44
78BN821200957,L29,-26.43,297.92,-24.4,500.71
78BN821200957,L30,-27.57,295.2,-26.45,501.07
